"","sID","npID","nzsegment.x","Deposited.sediment.Class.x","productive_class.x","Suspended.Sediment.Class.x","min_year","N.values","N.Leftcensored","N.Rightcensored","DL","AL","Median","Mean","Q95","G540","G260","AnnMax","Median_Summer","p80","p83","p92","CI_G260_lower","CI_G260_upper","CI_G540_lower","CI_G540_upper","CI_Median_lower","CI_Median_upper","CI_Median_Summer_lower","CI_Median_Summer_upper","CI_95_lower","CI_95_upper","CI_80_lower","CI_80_upper","CI_83_lower","CI_83_upper","CI_92_lower","CI_92_upper","AnnMax_lower","AnnMax_upper","ImputedLower","ImputedUpper","nmonth","nBimonth","nqtr","No.years","FilterOK","NZReachID","nzsegment.y","MatchForPointSources","Overall","Deposited.sediment.Class.y","Suspended.Sediment.Class.y","productive_class.y","FlowSite","Site.Order.in.catchment.(Report)","NZTM.X","NZTM.Y","Status","CatName","Freshwater.Management.Unit.FMU","Water.management.subzone.One.Plan","Site.Type","Attr","NOF_Grade","yearz"
"45","Wairarawa Stream at Waitarere Beach","ECOLI",7244082,"Naturally soft-bottomed","N",1,2005,92,3,0,10,NA,197.5,771.020193702668,2480,23.9130434782609,40.2173913043478,24200,172.5,653,847.4,1514,32.2044514019816,48.7892694051591,17.4102635582204,31.9063252608217,145,260,120,255.97313,1406.39101,5254.92231,451.04478,1041.37611,531.7517,1374.44219,1054.57313,2539.67463,24200,24200,"Imputed","Imputed",25,13,12,5,TRUE,7044247,7244082,7244082,"WD_Low_Al","Naturally soft-bottomed",1,"N",NA,"Not Reported",1785906,5509152,"RepSite","Waitarere","Horowhenua","Waitarere (West_7)- closest","a","NOF.ECOLI.Med","D","2004 - 2008"
"46","Wairarawa Stream at Waitarere Beach","ECOLI",7244082,"Naturally soft-bottomed","N",1,2005,92,3,0,10,NA,197.5,771.020193702668,2480,23.9130434782609,40.2173913043478,24200,172.5,653,847.4,1514,32.2044514019816,48.7892694051591,17.4102635582204,31.9063252608217,145,260,120,255.97313,1406.39101,5254.92231,451.04478,1041.37611,531.7517,1374.44219,1054.57313,2539.67463,24200,24200,"Imputed","Imputed",25,13,12,5,TRUE,7044247,7244082,7244082,"WD_Low_Al","Naturally soft-bottomed",1,"N",NA,"Not Reported",1785906,5509152,"RepSite","Waitarere","Horowhenua","Waitarere (West_7)- closest","a","NOF.ECOLI.p95","E","2004 - 2008"
"47","Wairarawa Stream at Waitarere Beach","ECOLI",7244082,"Naturally soft-bottomed","N",1,2005,92,3,0,10,NA,197.5,771.020193702668,2480,23.9130434782609,40.2173913043478,24200,172.5,653,847.4,1514,32.2044514019816,48.7892694051591,17.4102635582204,31.9063252608217,145,260,120,255.97313,1406.39101,5254.92231,451.04478,1041.37611,531.7517,1374.44219,1054.57313,2539.67463,24200,24200,"Imputed","Imputed",25,13,12,5,TRUE,7044247,7244082,7244082,"WD_Low_Al","Naturally soft-bottomed",1,"N",NA,"Not Reported",1785906,5509152,"RepSite","Waitarere","Horowhenua","Waitarere (West_7)- closest","a","NOF.ECOLI.Combined","E","2004 - 2008"
"48","Wairarawa Stream at Waitarere Beach","ECOLI",7244082,"Naturally soft-bottomed","N",1,2005,92,3,0,10,NA,197.5,771.020193702668,2480,23.9130434782609,40.2173913043478,24200,172.5,653,847.4,1514,32.2044514019816,48.7892694051591,17.4102635582204,31.9063252608217,145,260,120,255.97313,1406.39101,5254.92231,451.04478,1041.37611,531.7517,1374.44219,1054.57313,2539.67463,24200,24200,"Imputed","Imputed",25,13,12,5,TRUE,7044247,7244082,7244082,"WD_Low_Al","Naturally soft-bottomed",1,"N",NA,"Not Reported",1785906,5509152,"RepSite","Waitarere","Horowhenua","Waitarere (West_7)- closest","a","NOF.ECOLI_PC.p95","Poor","2004 - 2008"
"49","Kaikokopu Stream at Himatangi Beach","ECOLI",7260002,"Naturally soft-bottomed","N",1,2005,115,2,0,10,NA,135,536.153609532274,2325,18.2608695652174,35.6521739130435,9600,160,477.5,578.25,1060,28.7127761717851,43.2511610977711,13.0877621146982,24.8930688149261,97.28241,206.74075,106.62516,222.03093,923.31125,5525.33858,435,727.2601,465,891.08551,796.49591,2545.96404,9600,9600,"Imputed","Imputed",31,16,15,6,TRUE,7039661,7260002,7260002,"WD_Low_Al","Naturally soft-bottomed",1,"N",NA,"Not Reported",1789261,5528869,"RepSite","Kaikokopu","Rangitikei/Turakina","Northern Manawatu Lakes (West_6)","a","NOF.ECOLI.G260","D","2005 - 2009"
"50","Kaikokopu Stream at Himatangi Beach","ECOLI",7260002,"Naturally soft-bottomed","N",1,2005,115,2,0,10,NA,135,536.153609532274,2325,18.2608695652174,35.6521739130435,9600,160,477.5,578.25,1060,28.7127761717851,43.2511610977711,13.0877621146982,24.8930688149261,97.28241,206.74075,106.62516,222.03093,923.31125,5525.33858,435,727.2601,465,891.08551,796.49591,2545.96404,9600,9600,"Imputed","Imputed",31,16,15,6,TRUE,7039661,7260002,7260002,"WD_Low_Al","Naturally soft-bottomed",1,"N",NA,"Not Reported",1789261,5528869,"RepSite","Kaikokopu","Rangitikei/Turakina","Northern Manawatu Lakes (West_6)","a","NOF.ECOLI.G540","C","2005 - 2009"
"51","Kaikokopu Stream at Himatangi Beach","ECOLI",7260002,"Naturally soft-bottomed","N",1,2005,115,2,0,10,NA,135,536.153609532274,2325,18.2608695652174,35.6521739130435,9600,160,477.5,578.25,1060,28.7127761717851,43.2511610977711,13.0877621146982,24.8930688149261,97.28241,206.74075,106.62516,222.03093,923.31125,5525.33858,435,727.2601,465,891.08551,796.49591,2545.96404,9600,9600,"Imputed","Imputed",31,16,15,6,TRUE,7039661,7260002,7260002,"WD_Low_Al","Naturally soft-bottomed",1,"N",NA,"Not Reported",1789261,5528869,"RepSite","Kaikokopu","Rangitikei/Turakina","Northern Manawatu Lakes (West_6)","a","NOF.ECOLI.Med","D","2005 - 2009"
"52","Kaikokopu Stream at Himatangi Beach","ECOLI",7260002,"Naturally soft-bottomed","N",1,2005,115,2,0,10,NA,135,536.153609532274,2325,18.2608695652174,35.6521739130435,9600,160,477.5,578.25,1060,28.7127761717851,43.2511610977711,13.0877621146982,24.8930688149261,97.28241,206.74075,106.62516,222.03093,923.31125,5525.33858,435,727.2601,465,891.08551,796.49591,2545.96404,9600,9600,"Imputed","Imputed",31,16,15,6,TRUE,7039661,7260002,7260002,"WD_Low_Al","Naturally soft-bottomed",1,"N",NA,"Not Reported",1789261,5528869,"RepSite","Kaikokopu","Rangitikei/Turakina","Northern Manawatu Lakes (West_6)","a","NOF.ECOLI.p95","E","2005 - 2009"
"53","Kaikokopu Stream at Himatangi Beach","ECOLI",7260002,"Naturally soft-bottomed","N",1,2005,115,2,0,10,NA,135,536.153609532274,2325,18.2608695652174,35.6521739130435,9600,160,477.5,578.25,1060,28.7127761717851,43.2511610977711,13.0877621146982,24.8930688149261,97.28241,206.74075,106.62516,222.03093,923.31125,5525.33858,435,727.2601,465,891.08551,796.49591,2545.96404,9600,9600,"Imputed","Imputed",31,16,15,6,TRUE,7039661,7260002,7260002,"WD_Low_Al","Naturally soft-bottomed",1,"N",NA,"Not Reported",1789261,5528869,"RepSite","Kaikokopu","Rangitikei/Turakina","Northern Manawatu Lakes (West_6)","a","NOF.ECOLI.Combined","E","2005 - 2009"
"54","Kaikokopu Stream at Himatangi Beach","ECOLI",7260002,"Naturally soft-bottomed","N",1,2005,115,2,0,10,NA,135,536.153609532274,2325,18.2608695652174,35.6521739130435,9600,160,477.5,578.25,1060,28.7127761717851,43.2511610977711,13.0877621146982,24.8930688149261,97.28241,206.74075,106.62516,222.03093,923.31125,5525.33858,435,727.2601,465,891.08551,796.49591,2545.96404,9600,9600,"Imputed","Imputed",31,16,15,6,TRUE,7039661,7260002,7260002,"WD_Low_Al","Naturally soft-bottomed",1,"N",NA,"Not Reported",1789261,5528869,"RepSite","Kaikokopu","Rangitikei/Turakina","Northern Manawatu Lakes (West_6)","a","NOF.ECOLI_PC.p95","Poor","2005 - 2009"
"55","Mowhanau Stream at Footbridge","ECOLI",7221195,"Naturally soft-bottomed","Y",2,2004,124,0,1,NA,24200,729,1846.22467155415,9267.75778,64.5161290322581,87.9032258064516,24200,680,1687.5,1913,5248,82.2605916399127,91.927164820842,57.2076580593594,71.2046742022062,650,840,573.3644,806.6356,4591.78657,12623.93559,1180.71944,2159.8474,1520.45448,2952.11161,2535.38033,9314.71557,24200,24200,"No censored - no imputation required","Imputed",29,15,15,6,TRUE,7028803,7221195,NA,NA,"Naturally soft-bottomed",2,"Y",NA,NA,1762563.938,5583091.402,"RepSite","Mowhanau","Kai Iwi","Mowhanau Estuary (West_3CMA)","a","NOF.ECOLI.G260","E","2005 - 2009"
"56","Mowhanau Stream at Footbridge","ECOLI",7221195,"Naturally soft-bottomed","Y",2,2004,124,0,1,NA,24200,729,1846.22467155415,9267.75778,64.5161290322581,87.9032258064516,24200,680,1687.5,1913,5248,82.2605916399127,91.927164820842,57.2076580593594,71.2046742022062,650,840,573.3644,806.6356,4591.78657,12623.93559,1180.71944,2159.8474,1520.45448,2952.11161,2535.38033,9314.71557,24200,24200,"No censored - no imputation required","Imputed",29,15,15,6,TRUE,7028803,7221195,NA,NA,"Naturally soft-bottomed",2,"Y",NA,NA,1762563.938,5583091.402,"RepSite","Mowhanau","Kai Iwi","Mowhanau Estuary (West_3CMA)","a","NOF.ECOLI.G540","E","2005 - 2009"
"57","Mowhanau Stream at Footbridge","ECOLI",7221195,"Naturally soft-bottomed","Y",2,2004,124,0,1,NA,24200,729,1846.22467155415,9267.75778,64.5161290322581,87.9032258064516,24200,680,1687.5,1913,5248,82.2605916399127,91.927164820842,57.2076580593594,71.2046742022062,650,840,573.3644,806.6356,4591.78657,12623.93559,1180.71944,2159.8474,1520.45448,2952.11161,2535.38033,9314.71557,24200,24200,"No censored - no imputation required","Imputed",29,15,15,6,TRUE,7028803,7221195,NA,NA,"Naturally soft-bottomed",2,"Y",NA,NA,1762563.938,5583091.402,"RepSite","Mowhanau","Kai Iwi","Mowhanau Estuary (West_3CMA)","a","NOF.ECOLI.Med","E","2005 - 2009"
"58","Mowhanau Stream at Footbridge","ECOLI",7221195,"Naturally soft-bottomed","Y",2,2004,124,0,1,NA,24200,729,1846.22467155415,9267.75778,64.5161290322581,87.9032258064516,24200,680,1687.5,1913,5248,82.2605916399127,91.927164820842,57.2076580593594,71.2046742022062,650,840,573.3644,806.6356,4591.78657,12623.93559,1180.71944,2159.8474,1520.45448,2952.11161,2535.38033,9314.71557,24200,24200,"No censored - no imputation required","Imputed",29,15,15,6,TRUE,7028803,7221195,NA,NA,"Naturally soft-bottomed",2,"Y",NA,NA,1762563.938,5583091.402,"RepSite","Mowhanau","Kai Iwi","Mowhanau Estuary (West_3CMA)","a","NOF.ECOLI.p95","E","2005 - 2009"
"59","Mowhanau Stream at Footbridge","ECOLI",7221195,"Naturally soft-bottomed","Y",2,2004,124,0,1,NA,24200,729,1846.22467155415,9267.75778,64.5161290322581,87.9032258064516,24200,680,1687.5,1913,5248,82.2605916399127,91.927164820842,57.2076580593594,71.2046742022062,650,840,573.3644,806.6356,4591.78657,12623.93559,1180.71944,2159.8474,1520.45448,2952.11161,2535.38033,9314.71557,24200,24200,"No censored - no imputation required","Imputed",29,15,15,6,TRUE,7028803,7221195,NA,NA,"Naturally soft-bottomed",2,"Y",NA,NA,1762563.938,5583091.402,"RepSite","Mowhanau","Kai Iwi","Mowhanau Estuary (West_3CMA)","a","NOF.ECOLI.Combined","E","2005 - 2009"
"60","Mowhanau Stream at Footbridge","ECOLI",7221195,"Naturally soft-bottomed","Y",2,2004,124,0,1,NA,24200,729,1846.22467155415,9267.75778,64.5161290322581,87.9032258064516,24200,680,1687.5,1913,5248,82.2605916399127,91.927164820842,57.2076580593594,71.2046742022062,650,840,573.3644,806.6356,4591.78657,12623.93559,1180.71944,2159.8474,1520.45448,2952.11161,2535.38033,9314.71557,24200,24200,"No censored - no imputation required","Imputed",29,15,15,6,TRUE,7028803,7221195,NA,NA,"Naturally soft-bottomed",2,"Y",NA,NA,1762563.938,5583091.402,"RepSite","Mowhanau","Kai Iwi","Mowhanau Estuary (West_3CMA)","a","NOF.ECOLI_PC.p95","Poor","2005 - 2009"
"61","Tasman Sea at Castlecliff Beach","ECOLI",NA,NA,"N",NA,2005,2,1,0,5,NA,6.25,6.25,10,0,0,10,10,10,10,10,0,73.4094195805194,0,73.4094195805194,2.5,10,10,10,4.5138,10,2.92877,10,3.22028,10,4.16927,10,10,10,"Not Imputed - model fit failed","No censored - no imputation required",2,2,2,2,FALSE,NA,NA,NA,NA,NA,NA,"N",NA,"Not Reported",1768875,5577122,"Beach","West Coast",NA,"West Coast CMA","Beach","NOF.ECOLI.G260","A","2005 - 2009"
"62","Tasman Sea at Castlecliff Beach","ECOLI",NA,NA,"N",NA,2005,2,1,0,5,NA,6.25,6.25,10,0,0,10,10,10,10,10,0,73.4094195805194,0,73.4094195805194,2.5,10,10,10,4.5138,10,2.92877,10,3.22028,10,4.16927,10,10,10,"Not Imputed - model fit failed","No censored - no imputation required",2,2,2,2,FALSE,NA,NA,NA,NA,NA,NA,"N",NA,"Not Reported",1768875,5577122,"Beach","West Coast",NA,"West Coast CMA","Beach","NOF.ECOLI.G540","A","2005 - 2009"
"63","Tasman Sea at Castlecliff Beach","ECOLI",NA,NA,"N",NA,2005,2,1,0,5,NA,6.25,6.25,10,0,0,10,10,10,10,10,0,73.4094195805194,0,73.4094195805194,2.5,10,10,10,4.5138,10,2.92877,10,3.22028,10,4.16927,10,10,10,"Not Imputed - model fit failed","No censored - no imputation required",2,2,2,2,FALSE,NA,NA,NA,NA,NA,NA,"N",NA,"Not Reported",1768875,5577122,"Beach","West Coast",NA,"West Coast CMA","Beach","NOF.ECOLI.Med","A","2005 - 2009"
"64","Tasman Sea at Castlecliff Beach","ECOLI",NA,NA,"N",NA,2005,2,1,0,5,NA,6.25,6.25,10,0,0,10,10,10,10,10,0,73.4094195805194,0,73.4094195805194,2.5,10,10,10,4.5138,10,2.92877,10,3.22028,10,4.16927,10,10,10,"Not Imputed - model fit failed","No censored - no imputation required",2,2,2,2,FALSE,NA,NA,NA,NA,NA,NA,"N",NA,"Not Reported",1768875,5577122,"Beach","West Coast",NA,"West Coast CMA","Beach","NOF.ECOLI.p95","A","2005 - 2009"
"65","Tasman Sea at Castlecliff Beach","ECOLI",NA,NA,"N",NA,2005,2,1,0,5,NA,6.25,6.25,10,0,0,10,10,10,10,10,0,73.4094195805194,0,73.4094195805194,2.5,10,10,10,4.5138,10,2.92877,10,3.22028,10,4.16927,10,10,10,"Not Imputed - model fit failed","No censored - no imputation required",2,2,2,2,FALSE,NA,NA,NA,NA,NA,NA,"N",NA,"Not Reported",1768875,5577122,"Beach","West Coast",NA,"West Coast CMA","Beach","NOF.ECOLI.Combined","A","2005 - 2009"
"66","Tasman Sea at Castlecliff Beach","ECOLI",NA,NA,"N",NA,2005,2,1,0,5,NA,6.25,6.25,10,0,0,10,10,10,10,10,0,73.4094195805194,0,73.4094195805194,2.5,10,10,10,4.5138,10,2.92877,10,3.22028,10,4.16927,10,10,10,"Not Imputed - model fit failed","No censored - no imputation required",2,2,2,2,FALSE,NA,NA,NA,NA,NA,NA,"N",NA,"Not Reported",1768875,5577122,"Beach","West Coast",NA,"West Coast CMA","Beach","NOF.ECOLI_PC.p95","Excellent","2005 - 2009"
"67","Tasman Sea at Himatangi Beach","ECOLI",NA,NA,"N",NA,2005,2,0,0,NA,NA,380,380,750,50,50,750,NA,750,750,750,5.26802578289131,94.7319742171087,5.26802578289131,94.7319742171087,10,750,NA,NA,208.69476,750,52.30559,750,81.06717,750,174.70116,750,750,750,"No censored - no imputation required","No censored - no imputation required",2,2,2,2,FALSE,NA,NA,NA,NA,NA,NA,"N",NA,"Not Reported",1789081,5528791,"Beach","West Coast",NA,"West Coast CMA","Beach","NOF.ECOLI.G260","D","2005 - 2009"
"68","Tasman Sea at Himatangi Beach","ECOLI",NA,NA,"N",NA,2005,2,0,0,NA,NA,380,380,750,50,50,750,NA,750,750,750,5.26802578289131,94.7319742171087,5.26802578289131,94.7319742171087,10,750,NA,NA,208.69476,750,52.30559,750,81.06717,750,174.70116,750,750,750,"No censored - no imputation required","No censored - no imputation required",2,2,2,2,FALSE,NA,NA,NA,NA,NA,NA,"N",NA,"Not Reported",1789081,5528791,"Beach","West Coast",NA,"West Coast CMA","Beach","NOF.ECOLI.G540","E","2005 - 2009"
"69","Tasman Sea at Himatangi Beach","ECOLI",NA,NA,"N",NA,2005,2,0,0,NA,NA,380,380,750,50,50,750,NA,750,750,750,5.26802578289131,94.7319742171087,5.26802578289131,94.7319742171087,10,750,NA,NA,208.69476,750,52.30559,750,81.06717,750,174.70116,750,750,750,"No censored - no imputation required","No censored - no imputation required",2,2,2,2,FALSE,NA,NA,NA,NA,NA,NA,"N",NA,"Not Reported",1789081,5528791,"Beach","West Coast",NA,"West Coast CMA","Beach","NOF.ECOLI.Med","E","2005 - 2009"
"70","Tasman Sea at Himatangi Beach","ECOLI",NA,NA,"N",NA,2005,2,0,0,NA,NA,380,380,750,50,50,750,NA,750,750,750,5.26802578289131,94.7319742171087,5.26802578289131,94.7319742171087,10,750,NA,NA,208.69476,750,52.30559,750,81.06717,750,174.70116,750,750,750,"No censored - no imputation required","No censored - no imputation required",2,2,2,2,FALSE,NA,NA,NA,NA,NA,NA,"N",NA,"Not Reported",1789081,5528791,"Beach","West Coast",NA,"West Coast CMA","Beach","NOF.ECOLI.p95","B","2005 - 2009"
"71","Tasman Sea at Himatangi Beach","ECOLI",NA,NA,"N",NA,2005,2,0,0,NA,NA,380,380,750,50,50,750,NA,750,750,750,5.26802578289131,94.7319742171087,5.26802578289131,94.7319742171087,10,750,NA,NA,208.69476,750,52.30559,750,81.06717,750,174.70116,750,750,750,"No censored - no imputation required","No censored - no imputation required",2,2,2,2,FALSE,NA,NA,NA,NA,NA,NA,"N",NA,"Not Reported",1789081,5528791,"Beach","West Coast",NA,"West Coast CMA","Beach","NOF.ECOLI.Combined","E","2005 - 2009"
"72","Tasman Sea at Himatangi Beach","ECOLI",NA,NA,"N",NA,2005,2,0,0,NA,NA,380,380,750,50,50,750,NA,750,750,750,5.26802578289131,94.7319742171087,5.26802578289131,94.7319742171087,10,750,NA,NA,208.69476,750,52.30559,750,81.06717,750,174.70116,750,750,750,"No censored - no imputation required","No censored - no imputation required",2,2,2,2,FALSE,NA,NA,NA,NA,NA,NA,"N",NA,"Not Reported",1789081,5528791,"Beach","West Coast",NA,"West Coast CMA","Beach","NOF.ECOLI_PC.p95","Poor","2005 - 2009"
"73","Tasman Sea at Kai Iwi Beach","ECOLI",NA,NA,"N",NA,2005,2,0,0,NA,NA,40,40,40,0,0,40,40,40,40,40,0,73.4094195805194,0,73.4094195805194,40,40,40,40,40,40,40,40,40,40,40,40,40,40,"No censored - no imputation required","No censored - no imputation required",2,2,2,2,FALSE,NA,NA,NA,NA,NA,NA,"N",NA,"Not Reported",1762445,5583182,"Beach","West Coast",NA,"West Coast CMA","Beach","NOF.ECOLI.G260","A","2005 - 2009"
"74","Tasman Sea at Kai Iwi Beach","ECOLI",NA,NA,"N",NA,2005,2,0,0,NA,NA,40,40,40,0,0,40,40,40,40,40,0,73.4094195805194,0,73.4094195805194,40,40,40,40,40,40,40,40,40,40,40,40,40,40,"No censored - no imputation required","No censored - no imputation required",2,2,2,2,FALSE,NA,NA,NA,NA,NA,NA,"N",NA,"Not Reported",1762445,5583182,"Beach","West Coast",NA,"West Coast CMA","Beach","NOF.ECOLI.G540","A","2005 - 2009"
"75","Tasman Sea at Kai Iwi Beach","ECOLI",NA,NA,"N",NA,2005,2,0,0,NA,NA,40,40,40,0,0,40,40,40,40,40,0,73.4094195805194,0,73.4094195805194,40,40,40,40,40,40,40,40,40,40,40,40,40,40,"No censored - no imputation required","No censored - no imputation required",2,2,2,2,FALSE,NA,NA,NA,NA,NA,NA,"N",NA,"Not Reported",1762445,5583182,"Beach","West Coast",NA,"West Coast CMA","Beach","NOF.ECOLI.Med","A","2005 - 2009"
"76","Tasman Sea at Kai Iwi Beach","ECOLI",NA,NA,"N",NA,2005,2,0,0,NA,NA,40,40,40,0,0,40,40,40,40,40,0,73.4094195805194,0,73.4094195805194,40,40,40,40,40,40,40,40,40,40,40,40,40,40,"No censored - no imputation required","No censored - no imputation required",2,2,2,2,FALSE,NA,NA,NA,NA,NA,NA,"N",NA,"Not Reported",1762445,5583182,"Beach","West Coast",NA,"West Coast CMA","Beach","NOF.ECOLI.p95","A","2005 - 2009"
"77","Tasman Sea at Kai Iwi Beach","ECOLI",NA,NA,"N",NA,2005,2,0,0,NA,NA,40,40,40,0,0,40,40,40,40,40,0,73.4094195805194,0,73.4094195805194,40,40,40,40,40,40,40,40,40,40,40,40,40,40,"No censored - no imputation required","No censored - no imputation required",2,2,2,2,FALSE,NA,NA,NA,NA,NA,NA,"N",NA,"Not Reported",1762445,5583182,"Beach","West Coast",NA,"West Coast CMA","Beach","NOF.ECOLI.Combined","A","2005 - 2009"
"78","Tasman Sea at Kai Iwi Beach","ECOLI",NA,NA,"N",NA,2005,2,0,0,NA,NA,40,40,40,0,0,40,40,40,40,40,0,73.4094195805194,0,73.4094195805194,40,40,40,40,40,40,40,40,40,40,40,40,40,40,"No censored - no imputation required","No censored - no imputation required",2,2,2,2,FALSE,NA,NA,NA,NA,NA,NA,"N",NA,"Not Reported",1762445,5583182,"Beach","West Coast",NA,"West Coast CMA","Beach","NOF.ECOLI_PC.p95","Excellent","2005 - 2009"
"79","Tasman Sea at Waitarere Beach","ECOLI",NA,NA,"N",NA,2006,1,0,0,NA,NA,3100,3100,3100,100,100,3100,3100,3100,3100,3100,10.5360515657826,100,10.5360515657826,100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,"No censored - no imputation required","No censored - no imputation required",1,1,1,1,FALSE,NA,NA,NA,NA,NA,NA,"N",NA,"Not Reported",1785908,5509350,"Beach","West Coast",NA,"West Coast CMA","Beach","NOF.ECOLI.G260","E","2005 - 2009"
"80","Tasman Sea at Waitarere Beach","ECOLI",NA,NA,"N",NA,2006,1,0,0,NA,NA,3100,3100,3100,100,100,3100,3100,3100,3100,3100,10.5360515657826,100,10.5360515657826,100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,"No censored - no imputation required","No censored - no imputation required",1,1,1,1,FALSE,NA,NA,NA,NA,NA,NA,"N",NA,"Not Reported",1785908,5509350,"Beach","West Coast",NA,"West Coast CMA","Beach","NOF.ECOLI.G540","E","2005 - 2009"
"81","Tasman Sea at Waitarere Beach","ECOLI",NA,NA,"N",NA,2006,1,0,0,NA,NA,3100,3100,3100,100,100,3100,3100,3100,3100,3100,10.5360515657826,100,10.5360515657826,100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,"No censored - no imputation required","No censored - no imputation required",1,1,1,1,FALSE,NA,NA,NA,NA,NA,NA,"N",NA,"Not Reported",1785908,5509350,"Beach","West Coast",NA,"West Coast CMA","Beach","NOF.ECOLI.Med","E","2005 - 2009"
"82","Tasman Sea at Waitarere Beach","ECOLI",NA,NA,"N",NA,2006,1,0,0,NA,NA,3100,3100,3100,100,100,3100,3100,3100,3100,3100,10.5360515657826,100,10.5360515657826,100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,"No censored - no imputation required","No censored - no imputation required",1,1,1,1,FALSE,NA,NA,NA,NA,NA,NA,"N",NA,"Not Reported",1785908,5509350,"Beach","West Coast",NA,"West Coast CMA","Beach","NOF.ECOLI.p95","E","2005 - 2009"
"83","Tasman Sea at Waitarere Beach","ECOLI",NA,NA,"N",NA,2006,1,0,0,NA,NA,3100,3100,3100,100,100,3100,3100,3100,3100,3100,10.5360515657826,100,10.5360515657826,100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,"No censored - no imputation required","No censored - no imputation required",1,1,1,1,FALSE,NA,NA,NA,NA,NA,NA,"N",NA,"Not Reported",1785908,5509350,"Beach","West Coast",NA,"West Coast CMA","Beach","NOF.ECOLI.Combined","E","2005 - 2009"
"84","Tasman Sea at Waitarere Beach","ECOLI",NA,NA,"N",NA,2006,1,0,0,NA,NA,3100,3100,3100,100,100,3100,3100,3100,3100,3100,10.5360515657826,100,10.5360515657826,100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,"No censored - no imputation required","No censored - no imputation required",1,1,1,1,FALSE,NA,NA,NA,NA,NA,NA,"N",NA,"Not Reported",1785908,5509350,"Beach","West Coast",NA,"West Coast CMA","Beach","NOF.ECOLI_PC.p95","Poor","2005 - 2009"
